time,symbol,quantity,price,direction
2025-07-23 13:50:50.091000080,BTC_USDT,400,117333.4,long
2025-07-23 13:50:50.006000042,BTC_USDT,3547,117333.4,long
2025-07-23 13:50:50.006000042,BTC_USDT,537,117333.4,long
2025-07-23 13:50:50.006000042,BTC_USDT,537,117333.4,long
2025-07-23 13:50:50.006000042,BTC_USDT,240,117333.4,long
2025-07-23 13:50:50.006000042,BTC_USDT,85,117333.4,long
2025-07-23 13:50:50.006000042,BTC_USDT,54,117333.4,long
2025-07-23 13:50:49.778000116,BTC_USDT,-351,117333.3,short
2025-07-23 13:50:49.778000116,BTC_USDT,-837,117333.3,short
2025-07-23 13:50:49.778000116,BTC_USDT,-418,117333.3,short
2025-07-23 13:50:49.778000116,BTC_USDT,-255,117333.3,short
2025-07-23 13:50:49.778000116,BTC_USDT,-345,117333.3,short
2025-07-23 13:50:49.778000116,BTC_USDT,-94,117333.3,short
2025-07-23 13:50:49.778000116,BTC_USDT,-2,117333.3,short
2025-07-23 13:50:49.778000116,BTC_USDT,-573,117333.3,short
2025-07-23 13:50:49.778000116,BTC_USDT,-43,117333.3,short
2025-07-23 13:50:49.778000116,BTC_USDT,-2,117333.3,short
2025-07-23 13:50:49.778000116,BTC_USDT,-754,117333.3,short
2025-07-23 13:50:49.778000116,BTC_USDT,-1458,117333.3,short
2025-07-23 13:50:49.778000116,BTC_USDT,-233,117333.3,short
2025-07-23 13:50:49.778000116,BTC_USDT,-217,117333.3,short
2025-07-23 13:50:49.650000095,BTC_USDT,80,117333.4,long
2025-07-23 13:50:49.650000095,BTC_USDT,1420,117333.4,long
2025-07-23 13:50:49.549000025,BTC_USDT,-356,117333.3,short
2025-07-23 13:50:49.509999989,BTC_USDT,-66,117333.3,short
2025-07-23 13:50:49.186000109,BTC_USDT,10,117333.4,long
2025-07-23 13:50:49.183000088,BTC_USDT,1,117333.4,long
2025-07-23 13:50:49.028000116,BTC_USDT,50,117333.4,long
2025-07-23 13:50:48.986000061,BTC_USDT,20,117333.4,long
2025-07-23 13:50:48.953000069,BTC_USDT,553,117333.4,long
2025-07-23 13:50:48.839999914,BTC_USDT,257,117333.4,long
2025-07-23 13:50:48.809000015,BTC_USDT,-134,117333.3,short
2025-07-23 13:50:48.631999969,BTC_USDT,-170,117333.3,short
2025-07-23 13:50:48.631999969,BTC_USDT,-279,117333.3,short
2025-07-23 13:50:48.631999969,BTC_USDT,-487,117333.3,short
2025-07-23 13:50:48.631999969,BTC_USDT,-664,117333.3,short
2025-07-23 13:50:48.631999969,BTC_USDT,-605,117333.3,short
2025-07-23 13:50:48.444000006,BTC_USDT,-73,117333.3,short
2025-07-23 13:50:48.132999897,BTC_USDT,-9,117333.3,short
2025-07-23 13:50:47.993999958,BTC_USDT,-1,117333.3,short
2025-07-23 13:50:47.315000057,BTC_USDT,-224,117333.3,short
2025-07-23 13:50:47.315000057,BTC_USDT,-1066,117333.3,short
2025-07-23 13:50:46.973999977,BTC_USDT,-1,117333.3,short
2025-07-23 13:50:46.971999884,BTC_USDT,-1,117333.3,short
2025-07-23 13:50:46.951999903,BTC_USDT,-1,117333.3,short
2025-07-23 13:50:46.631000042,BTC_USDT,-262,117333.3,short
2025-07-23 13:50:46.608000040,BTC_USDT,163,117333.4,long
2025-07-23 13:50:46.605000019,BTC_USDT,729,117333.4,long
2025-07-23 13:50:46.601999998,BTC_USDT,4150,117333.4,long
2025-07-23 13:50:46.591000080,BTC_USDT,1,117331.8,long
2025-07-23 13:50:46.591000080,BTC_USDT,204,117331.8,long
2025-07-23 13:50:46.591000080,BTC_USDT,333,117331.8,long
2025-07-23 13:50:46.591000080,BTC_USDT,1704,117331.8,long
2025-07-23 13:50:46.591000080,BTC_USDT,2551,117331.8,long
2025-07-23 13:50:46.591000080,BTC_USDT,537,117331.8,long
2025-07-23 13:50:46.591000080,BTC_USDT,2551,117331.8,long
2025-07-23 13:50:46.591000080,BTC_USDT,2551,117331.8,long
2025-07-23 13:50:46.591000080,BTC_USDT,537,117331.8,long
2025-07-23 13:50:46.591000080,BTC_USDT,78,117331.8,long
2025-07-23 13:50:46.591000080,BTC_USDT,4631,117331.8,long
2025-07-23 13:50:46.428999901,BTC_USDT,-1,117332.3,short
2025-07-23 13:50:46.428999901,BTC_USDT,-1,117332.4,short
2025-07-23 13:50:46.428999901,BTC_USDT,-1,117332.5,short
2025-07-23 13:50:46.428999901,BTC_USDT,-1,117332.5,short
2025-07-23 13:50:46.428999901,BTC_USDT,-1,117332.6,short
2025-07-23 13:50:46.427999973,BTC_USDT,-1,117332.7,short
2025-07-23 13:50:46.427999973,BTC_USDT,-1,117332.7,short
2025-07-23 13:50:46.427999973,BTC_USDT,-1,117332.8,short
2025-07-23 13:50:46.427999973,BTC_USDT,-1,117332.9,short
2025-07-23 13:50:46.427999973,BTC_USDT,-1,117332.9,short
2025-07-23 13:50:46.427999973,BTC_USDT,-1,117333,short
2025-07-23 13:50:46.427999973,BTC_USDT,-1,117333.1,short
2025-07-23 13:50:46.427999973,BTC_USDT,-1,117333.1,short
2025-07-23 13:50:46.427999973,BTC_USDT,-1,117333.2,short
2025-07-23 13:50:46.427999973,BTC_USDT,-1,117333.2,short
2025-07-23 13:50:46.427999973,BTC_USDT,-700,117333.3,short
2025-07-23 13:50:46.398999929,BTC_USDT,-1,117333.3,short
2025-07-23 13:50:46.239000082,BTC_USDT,23,117333.4,long
2025-07-23 13:50:46.029000044,BTC_USDT,6,117333.4,long
2025-07-23 13:50:45.423000097,BTC_USDT,500,117334,long
2025-07-23 13:50:45.285000086,BTC_USDT,9,117334,long
2025-07-23 13:50:45.276000023,BTC_USDT,-11855,117334.1,short
2025-07-23 13:50:45.276000023,BTC_USDT,-722,117334.1,short
2025-07-23 13:50:45.276000023,BTC_USDT,-70,117334.1,short
2025-07-23 13:50:45.101999998,BTC_USDT,1322,117334.2,long
2025-07-23 13:50:45.006999969,BTC_USDT,3,117334.2,long
2025-07-23 13:50:44.993000031,BTC_USDT,136,117334.2,long
2025-07-23 13:50:44.750000000,BTC_USDT,2556,117334.2,long
2025-07-23 13:50:44.611999989,BTC_USDT,2,117334.2,long
2025-07-23 13:50:44.549999952,BTC_USDT,543,117334.2,long
2025-07-23 13:50:44.421999931,BTC_USDT,-250,117334.1,short
2025-07-23 13:50:44.421999931,BTC_USDT,-10,117334.1,short
2025-07-23 13:50:44.358999968,BTC_USDT,-1774,117337.6,short
2025-07-23 13:50:44.351000071,BTC_USDT,-197,117337.6,short
2025-07-23 13:50:44.345999956,BTC_USDT,-897,117337.6,short
2025-07-23 13:50:44.345999956,BTC_USDT,-1666,117337.6,short
2025-07-23 13:50:44.345999956,BTC_USDT,-97,117337.6,short
2025-07-23 13:50:44.345999956,BTC_USDT,-1004,117337.6,short
2025-07-23 13:50:44.341000080,BTC_USDT,-1093,117337.6,short
2025-07-23 13:50:44.341000080,BTC_USDT,-2534,117337.6,short
2025-07-23 13:50:49.778000116,BTC_USDT,-351,117333.3,short
2025-07-23 13:50:49.778000116,BTC_USDT,-837,117333.3,short
2025-07-23 13:50:49.778000116,BTC_USDT,-418,117333.3,short
2025-07-23 13:50:49.778000116,BTC_USDT,-255,117333.3,short
2025-07-23 13:50:49.778000116,BTC_USDT,-345,117333.3,short
2025-07-23 13:50:49.778000116,BTC_USDT,-94,117333.3,short
2025-07-23 13:50:49.778000116,BTC_USDT,-2,117333.3,short
2025-07-23 13:50:49.778000116,BTC_USDT,-573,117333.3,short
2025-07-23 13:50:49.778000116,BTC_USDT,-43,117333.3,short
2025-07-23 13:50:49.778000116,BTC_USDT,-2,117333.3,short
2025-07-23 13:50:49.778000116,BTC_USDT,-754,117333.3,short
2025-07-23 13:50:49.778000116,BTC_USDT,-1458,117333.3,short
2025-07-23 13:50:49.778000116,BTC_USDT,-233,117333.3,short
2025-07-23 13:50:49.778000116,BTC_USDT,-217,117333.3,short
2025-07-23 13:50:49.650000095,BTC_USDT,80,117333.4,long
2025-07-23 13:50:49.650000095,BTC_USDT,1420,117333.4,long
2025-07-23 13:50:49.549000025,BTC_USDT,-356,117333.3,short
2025-07-23 13:50:49.509999989,BTC_USDT,-66,117333.3,short
2025-07-23 13:50:49.186000109,BTC_USDT,10,117333.4,long
2025-07-23 13:50:49.183000088,BTC_USDT,1,117333.4,long
2025-07-23 13:50:49.028000116,BTC_USDT,50,117333.4,long
2025-07-23 13:50:48.986000061,BTC_USDT,20,117333.4,long
2025-07-23 13:50:48.953000069,BTC_USDT,553,117333.4,long
2025-07-23 13:50:48.839999914,BTC_USDT,257,117333.4,long
2025-07-23 13:50:48.809000015,BTC_USDT,-134,117333.3,short
2025-07-23 13:50:48.631999969,BTC_USDT,-170,117333.3,short
2025-07-23 13:50:48.631999969,BTC_USDT,-279,117333.3,short
2025-07-23 13:50:48.631999969,BTC_USDT,-487,117333.3,short
2025-07-23 13:50:48.631999969,BTC_USDT,-664,117333.3,short
2025-07-23 13:50:48.631999969,BTC_USDT,-605,117333.3,short
2025-07-23 13:50:48.444000006,BTC_USDT,-73,117333.3,short
2025-07-23 13:50:48.132999897,BTC_USDT,-9,117333.3,short
2025-07-23 13:50:47.993999958,BTC_USDT,-1,117333.3,short
2025-07-23 13:50:47.315000057,BTC_USDT,-224,117333.3,short
2025-07-23 13:50:47.315000057,BTC_USDT,-1066,117333.3,short
2025-07-23 13:50:46.973999977,BTC_USDT,-1,117333.3,short
2025-07-23 13:50:46.971999884,BTC_USDT,-1,117333.3,short
2025-07-23 13:50:46.951999903,BTC_USDT,-1,117333.3,short
2025-07-23 13:50:46.631000042,BTC_USDT,-262,117333.3,short
2025-07-23 13:50:46.608000040,BTC_USDT,163,117333.4,long
2025-07-23 13:50:46.605000019,BTC_USDT,729,117333.4,long
2025-07-23 13:50:46.601999998,BTC_USDT,4150,117333.4,long
2025-07-23 13:50:46.591000080,BTC_USDT,1,117331.8,long
2025-07-23 13:50:46.591000080,BTC_USDT,204,117331.8,long
2025-07-23 13:50:46.591000080,BTC_USDT,333,117331.8,long
2025-07-23 13:50:46.591000080,BTC_USDT,1704,117331.8,long
2025-07-23 13:50:46.591000080,BTC_USDT,2551,117331.8,long
2025-07-23 13:50:46.591000080,BTC_USDT,537,117331.8,long
2025-07-23 13:50:46.591000080,BTC_USDT,2551,117331.8,long
2025-07-23 13:50:46.591000080,BTC_USDT,2551,117331.8,long
2025-07-23 13:50:46.591000080,BTC_USDT,537,117331.8,long
2025-07-23 13:50:46.591000080,BTC_USDT,78,117331.8,long
2025-07-23 13:50:46.591000080,BTC_USDT,4631,117331.8,long
2025-07-23 13:50:46.428999901,BTC_USDT,-1,117332.3,short
2025-07-23 13:50:46.428999901,BTC_USDT,-1,117332.4,short
2025-07-23 13:50:46.428999901,BTC_USDT,-1,117332.5,short
2025-07-23 13:50:46.428999901,BTC_USDT,-1,117332.5,short
2025-07-23 13:50:46.428999901,BTC_USDT,-1,117332.6,short
2025-07-23 13:50:46.427999973,BTC_USDT,-1,117332.7,short
2025-07-23 13:50:46.427999973,BTC_USDT,-1,117332.7,short
2025-07-23 13:50:46.427999973,BTC_USDT,-1,117332.8,short
2025-07-23 13:50:46.427999973,BTC_USDT,-1,117332.9,short
2025-07-23 13:50:46.427999973,BTC_USDT,-1,117332.9,short
2025-07-23 13:50:46.427999973,BTC_USDT,-1,117333,short
2025-07-23 13:50:46.427999973,BTC_USDT,-1,117333.1,short
2025-07-23 13:50:46.427999973,BTC_USDT,-1,117333.1,short
2025-07-23 13:50:46.427999973,BTC_USDT,-1,117333.2,short
2025-07-23 13:50:46.427999973,BTC_USDT,-1,117333.2,short
2025-07-23 13:50:46.427999973,BTC_USDT,-700,117333.3,short
2025-07-23 13:50:46.398999929,BTC_USDT,-1,117333.3,short
2025-07-23 13:50:46.239000082,BTC_USDT,23,117333.4,long
2025-07-23 13:50:46.029000044,BTC_USDT,6,117333.4,long
2025-07-23 13:50:45.423000097,BTC_USDT,500,117334,long
2025-07-23 13:50:45.285000086,BTC_USDT,9,117334,long
2025-07-23 13:50:45.276000023,BTC_USDT,-11855,117334.1,short
2025-07-23 13:50:45.276000023,BTC_USDT,-722,117334.1,short
2025-07-23 13:50:45.276000023,BTC_USDT,-70,117334.1,short
2025-07-23 13:50:45.101999998,BTC_USDT,1322,117334.2,long
2025-07-23 13:50:45.006999969,BTC_USDT,3,117334.2,long
2025-07-23 13:50:44.993000031,BTC_USDT,136,117334.2,long
2025-07-23 13:50:44.750000000,BTC_USDT,2556,117334.2,long
2025-07-23 13:50:44.611999989,BTC_USDT,2,117334.2,long
2025-07-23 13:50:44.549999952,BTC_USDT,543,117334.2,long
2025-07-23 13:50:44.421999931,BTC_USDT,-250,117334.1,short
2025-07-23 13:50:44.421999931,BTC_USDT,-10,117334.1,short
2025-07-23 13:50:44.358999968,BTC_USDT,-1774,117337.6,short
2025-07-23 13:50:44.351000071,BTC_USDT,-197,117337.6,short
2025-07-23 13:50:44.345999956,BTC_USDT,-897,117337.6,short
2025-07-23 13:50:44.345999956,BTC_USDT,-1666,117337.6,short
2025-07-23 13:50:44.345999956,BTC_USDT,-97,117337.6,short
2025-07-23 13:50:44.345999956,BTC_USDT,-1004,117337.6,short
2025-07-23 13:50:44.341000080,BTC_USDT,-1093,117337.6,short
2025-07-23 13:50:44.341000080,BTC_USDT,-2534,117337.6,short
2025-07-23 13:50:44.341000080,BTC_USDT,-1,117338.8,short
2025-07-23 13:50:44.341000080,BTC_USDT,-1,117338.9,short
2025-07-23 13:50:44.341000080,BTC_USDT,-1,117338.9,short
2025-07-23 13:50:44.341000080,BTC_USDT,-1,117339,short
2025-07-23 13:50:44.341000080,BTC_USDT,-1,117339,short
2025-07-23 13:50:44.341000080,BTC_USDT,-1,117339.1,short
2025-07-23 13:50:44.341000080,BTC_USDT,-1,117339.2,short
2025-07-23 13:50:41.368999958,BTC_USDT,18,117341.5,long
2025-07-23 13:50:41.358000040,BTC_USDT,50,117341.5,long
2025-07-23 13:50:41.267999887,BTC_USDT,20,117341.5,long
2025-07-23 13:50:41.240999937,BTC_USDT,20,117341.5,long
2025-07-23 13:50:40.996999979,BTC_USDT,-260,117341.4,short
2025-07-23 13:50:40.730000019,BTC_USDT,-171,117341.4,short
2025-07-23 13:50:40.457999945,BTC_USDT,-3064,117341.4,short
2025-07-23 13:50:40.457999945,BTC_USDT,-4631,117341.4,short
2025-07-23 13:50:40.457999945,BTC_USDT,-66,117341.7,short
2025-07-23 13:50:40.457999945,BTC_USDT,-60,117341.8,short
2025-07-23 13:50:40.457999945,BTC_USDT,-163,117344,short
2025-07-23 13:50:40.457999945,BTC_USDT,-1,117345.8,short
2025-07-23 13:50:40.457999945,BTC_USDT,-1,117345.9,short
2025-07-23 13:50:40.457999945,BTC_USDT,-1,117345.9,short
2025-07-23 13:50:40.457999945,BTC_USDT,-1,117346,short
2025-07-23 13:50:40.457999945,BTC_USDT,-1,117346,short
2025-07-23 13:50:40.457999945,BTC_USDT,-163,117346,short
2025-07-23 13:50:40.457999945,BTC_USDT,-1,117346.1,short
2025-07-23 13:50:40.457999945,BTC_USDT,-1,117346.2,short
2025-07-23 13:50:40.457999945,BTC_USDT,-1,117346.2,short
2025-07-23 13:50:40.457999945,BTC_USDT,-1,117346.3,short
2025-07-23 13:50:40.457999945,BTC_USDT,-1,117346.4,short
2025-07-23 13:50:40.457999945,BTC_USDT,-1,117346.4,short
2025-07-23 13:50:40.457999945,BTC_USDT,-1,117346.5,short
2025-07-23 13:50:40.457999945,BTC_USDT,-1,117346.6,short
2025-07-23 13:50:40.457999945,BTC_USDT,-1,117346.6,short
2025-07-23 13:50:40.457999945,BTC_USDT,-1,117346.7,short
2025-07-23 13:50:40.457999945,BTC_USDT,-560,117346.9,short
2025-07-23 13:50:40.457999945,BTC_USDT,-400,117346.9,short
2025-07-23 13:50:40.457999945,BTC_USDT,-205,117346.9,short
2025-07-23 13:50:40.457999945,BTC_USDT,-127,117346.9,short
2025-07-23 13:50:40.457999945,BTC_USDT,-206,117346.9,short
2025-07-23 13:50:40.457999945,BTC_USDT,-573,117346.9,short
2025-07-23 13:50:40.457999945,BTC_USDT,-11855,117346.9,short
2025-07-23 13:50:40.457999945,BTC_USDT,-280,117346.9,short
2025-07-23 13:50:40.457999945,BTC_USDT,-4631,117346.9,short
2025-07-23 13:50:40.457999945,BTC_USDT,-4631,117346.9,short
2025-07-23 13:50:40.457999945,BTC_USDT,-4631,117346.9,short
2025-07-23 13:50:40.457999945,BTC_USDT,-4631,117346.9,short
2025-07-23 13:50:40.457999945,BTC_USDT,-4631,117346.9,short
2025-07-23 13:50:40.457999945,BTC_USDT,-4477,117346.9,short
2025-07-23 13:50:40.318000078,BTC_USDT,-153,117346.9,short
2025-07-23 13:50:40.101999998,BTC_USDT,3,117347,long
2025-07-23 13:50:40.066999911,BTC_USDT,-1,117346.9,short
2025-07-23 13:50:39.605999947,BTC_USDT,-303,117354.6,short
2025-07-23 13:50:39.605999947,BTC_USDT,-184,117354.6,short
2025-07-23 13:50:39.604000092,BTC_USDT,-590,117354.6,short
2025-07-23 13:50:39.604000092,BTC_USDT,-166,117354.6,short
2025-07-23 13:50:39.602999926,BTC_USDT,-165,117354.6,short
2025-07-23 13:50:39.559999943,BTC_USDT,10,117354.7,long
2025-07-23 13:50:39.525000095,BTC_USDT,-327,117354.6,short
2025-07-23 13:50:39.523000001,BTC_USDT,-2,117354.6,short
2025-07-23 13:50:39.523000001,BTC_USDT,-2044,117354.6,short
2025-07-23 13:50:39.522000074,BTC_USDT,-2,117354.6,short
2025-07-23 13:50:39.522000074,BTC_USDT,-1,117354.6,short
2025-07-23 13:50:39.522000074,BTC_USDT,-58,117354.6,short
2025-07-23 13:50:39.522000074,BTC_USDT,-789,117354.6,short
2025-07-23 13:50:39.522000074,BTC_USDT,-1181,117354.6,short
2025-07-23 13:50:39.522000074,BTC_USDT,-3450,117354.6,short
2025-07-23 13:50:39.520999907,BTC_USDT,-1,117354.7,short
2025-07-23 13:50:39.520999907,BTC_USDT,-1,117354.8,short
2025-07-23 13:50:39.520999907,BTC_USDT,-1,117354.8,short
2025-07-23 13:50:39.520999907,BTC_USDT,-1,117354.9,short
2025-07-23 13:50:39.520999907,BTC_USDT,-1,117354.9,short
2025-07-23 13:50:39.520999907,BTC_USDT,-1,117355,short
2025-07-23 13:50:39.520999907,BTC_USDT,-1,117355.1,short
2025-07-23 13:50:39.520999907,BTC_USDT,-1,117355.1,short
2025-07-23 13:50:39.520999907,BTC_USDT,-1,117355.2,short
2025-07-23 13:50:39.520999907,BTC_USDT,-4631,117355.2,short
2025-07-23 13:50:39.520999907,BTC_USDT,-3384,117355.2,short
2025-07-23 13:50:39.519999981,BTC_USDT,-1247,117355.2,short
2025-07-23 13:50:39.519999981,BTC_USDT,-550,117355.2,short
2025-07-23 13:50:39.519999981,BTC_USDT,-736,117355.2,short
2025-07-23 13:50:39.519999981,BTC_USDT,-699,117355.2,short
2025-07-23 13:50:39.519000052,BTC_USDT,-2646,117355.2,short
2025-07-23 13:50:39.519000052,BTC_USDT,-4631,117355.2,short
2025-07-23 13:50:39.519000052,BTC_USDT,-3952,117355.2,short
2025-07-23 13:50:39.443000078,BTC_USDT,-2,117355.2,short
2025-07-23 13:50:39.184999943,BTC_USDT,-1,117355.2,short
2025-07-23 13:50:39.114000082,BTC_USDT,-195,117355.2,short
2025-07-23 13:50:38.703999996,BTC_USDT,6448,117355.3,long
2025-07-23 13:50:38.703999996,BTC_USDT,186,117355.3,long
2025-07-23 13:50:38.703999996,BTC_USDT,1887,117355.3,long
2025-07-23 13:50:38.410000086,BTC_USDT,-1,117355.2,short
2025-07-23 13:50:38.240999937,BTC_USDT,-6,117355.2,short
2025-07-23 13:50:38.226999998,BTC_USDT,730,117355.3,long
2025-07-23 13:50:38.134000063,BTC_USDT,-1,117355.2,short
2025-07-23 13:50:38.023999929,BTC_USDT,-473,117355.2,short
2025-07-23 13:50:38.019000053,BTC_USDT,-1,117355.3,short
2025-07-23 13:50:38.019000053,BTC_USDT,-1,117355.3,short
2025-07-23 13:50:38.019000053,BTC_USDT,-1,117355.4,short
2025-07-23 13:50:38.019000053,BTC_USDT,-42,117355.5,short
2025-07-23 13:50:38.019000053,BTC_USDT,-1,117355.5,short
2025-07-23 13:50:38.019000053,BTC_USDT,-1,117355.5,short
2025-07-23 13:50:38.019000053,BTC_USDT,-1,117355.6,short
2025-07-23 13:50:38.019000053,BTC_USDT,-1,117355.8,short
2025-07-23 13:50:38.019000053,BTC_USDT,-138,117355.8,short
2025-07-23 13:50:38.013999939,BTC_USDT,57,117355.9,long
2025-07-23 13:50:38.013999939,BTC_USDT,4,117355.9,long
2025-07-23 13:50:38.010999918,BTC_USDT,-1601,117355.8,short
2025-07-23 13:50:50.091000080,BTC_USDT,400,117333.4,long
2025-07-23 13:50:50.006000042,BTC_USDT,3547,117333.4,long
2025-07-23 13:50:50.006000042,BTC_USDT,537,117333.4,long
2025-07-23 13:50:50.006000042,BTC_USDT,537,117333.4,long
2025-07-23 13:50:50.006000042,BTC_USDT,240,117333.4,long
2025-07-23 13:50:50.006000042,BTC_USDT,85,117333.4,long
2025-07-23 13:50:50.006000042,BTC_USDT,54,117333.4,long
2025-07-23 13:50:49.778000116,BTC_USDT,-351,117333.3,short
2025-07-23 13:50:49.778000116,BTC_USDT,-837,117333.3,short
2025-07-23 13:50:49.778000116,BTC_USDT,-418,117333.3,short
2025-07-23 13:50:49.778000116,BTC_USDT,-255,117333.3,short
2025-07-23 13:50:49.778000116,BTC_USDT,-345,117333.3,short
2025-07-23 13:50:49.778000116,BTC_USDT,-94,117333.3,short
2025-07-23 13:50:49.778000116,BTC_USDT,-2,117333.3,short
2025-07-23 13:50:49.778000116,BTC_USDT,-573,117333.3,short
2025-07-23 13:50:49.778000116,BTC_USDT,-43,117333.3,short
2025-07-23 13:50:49.778000116,BTC_USDT,-2,117333.3,short
2025-07-23 13:50:49.778000116,BTC_USDT,-754,117333.3,short
2025-07-23 13:50:49.778000116,BTC_USDT,-1458,117333.3,short
2025-07-23 13:50:49.778000116,BTC_USDT,-233,117333.3,short
2025-07-23 13:50:49.778000116,BTC_USDT,-217,117333.3,short
2025-07-23 13:50:49.650000095,BTC_USDT,80,117333.4,long
2025-07-23 13:50:49.650000095,BTC_USDT,1420,117333.4,long
2025-07-23 13:50:49.549000025,BTC_USDT,-356,117333.3,short
2025-07-23 13:50:49.509999989,BTC_USDT,-66,117333.3,short
2025-07-23 13:50:49.186000109,BTC_USDT,10,117333.4,long
2025-07-23 13:50:49.183000088,BTC_USDT,1,117333.4,long
2025-07-23 13:50:49.028000116,BTC_USDT,50,117333.4,long
2025-07-23 13:50:48.986000061,BTC_USDT,20,117333.4,long
2025-07-23 13:50:48.953000069,BTC_USDT,553,117333.4,long
2025-07-23 13:50:48.839999914,BTC_USDT,257,117333.4,long
2025-07-23 13:50:48.809000015,BTC_USDT,-134,117333.3,short
2025-07-23 13:50:48.631999969,BTC_USDT,-170,117333.3,short
2025-07-23 13:50:48.631999969,BTC_USDT,-279,117333.3,short
2025-07-23 13:50:48.631999969,BTC_USDT,-487,117333.3,short
2025-07-23 13:50:48.631999969,BTC_USDT,-664,117333.3,short
2025-07-23 13:50:48.631999969,BTC_USDT,-605,117333.3,short
2025-07-23 13:50:48.444000006,BTC_USDT,-73,117333.3,short
2025-07-23 13:50:48.132999897,BTC_USDT,-9,117333.3,short
2025-07-23 13:50:47.993999958,BTC_USDT,-1,117333.3,short
2025-07-23 13:50:47.315000057,BTC_USDT,-224,117333.3,short
2025-07-23 13:50:47.315000057,BTC_USDT,-1066,117333.3,short
2025-07-23 13:50:46.973999977,BTC_USDT,-1,117333.3,short
2025-07-23 13:50:46.971999884,BTC_USDT,-1,117333.3,short
2025-07-23 13:50:46.951999903,BTC_USDT,-1,117333.3,short
2025-07-23 13:50:46.631000042,BTC_USDT,-262,117333.3,short
2025-07-23 13:50:46.608000040,BTC_USDT,163,117333.4,long
2025-07-23 13:50:46.605000019,BTC_USDT,729,117333.4,long
2025-07-23 13:50:46.601999998,BTC_USDT,4150,117333.4,long
2025-07-23 13:50:46.591000080,BTC_USDT,1,117331.8,long
2025-07-23 13:50:46.591000080,BTC_USDT,204,117331.8,long
2025-07-23 13:50:46.591000080,BTC_USDT,333,117331.8,long
2025-07-23 13:50:46.591000080,BTC_USDT,1704,117331.8,long
2025-07-23 13:50:46.591000080,BTC_USDT,2551,117331.8,long
2025-07-23 13:50:46.591000080,BTC_USDT,537,117331.8,long
2025-07-23 13:50:46.591000080,BTC_USDT,2551,117331.8,long
2025-07-23 13:50:46.591000080,BTC_USDT,2551,117331.8,long
2025-07-23 13:50:46.591000080,BTC_USDT,537,117331.8,long
2025-07-23 13:50:46.591000080,BTC_USDT,78,117331.8,long
2025-07-23 13:50:46.591000080,BTC_USDT,4631,117331.8,long
2025-07-23 13:50:46.428999901,BTC_USDT,-1,117332.3,short
2025-07-23 13:50:46.428999901,BTC_USDT,-1,117332.4,short
2025-07-23 13:50:46.428999901,BTC_USDT,-1,117332.5,short
2025-07-23 13:50:46.428999901,BTC_USDT,-1,117332.5,short
2025-07-23 13:50:46.428999901,BTC_USDT,-1,117332.6,short
2025-07-23 13:50:46.427999973,BTC_USDT,-1,117332.7,short
2025-07-23 13:50:46.427999973,BTC_USDT,-1,117332.7,short
2025-07-23 13:50:46.427999973,BTC_USDT,-1,117332.8,short
2025-07-23 13:50:46.427999973,BTC_USDT,-1,117332.9,short
2025-07-23 13:50:46.427999973,BTC_USDT,-1,117332.9,short
2025-07-23 13:50:46.427999973,BTC_USDT,-1,117333,short
2025-07-23 13:50:46.427999973,BTC_USDT,-1,117333.1,short
2025-07-23 13:50:46.427999973,BTC_USDT,-1,117333.1,short
2025-07-23 13:50:46.427999973,BTC_USDT,-1,117333.2,short
2025-07-23 13:50:46.427999973,BTC_USDT,-1,117333.2,short
2025-07-23 13:50:46.427999973,BTC_USDT,-700,117333.3,short
2025-07-23 13:50:46.398999929,BTC_USDT,-1,117333.3,short
2025-07-23 13:50:46.239000082,BTC_USDT,23,117333.4,long
2025-07-23 13:50:46.029000044,BTC_USDT,6,117333.4,long
2025-07-23 13:50:45.423000097,BTC_USDT,500,117334,long
2025-07-23 13:50:45.285000086,BTC_USDT,9,117334,long
2025-07-23 13:50:45.276000023,BTC_USDT,-11855,117334.1,short
2025-07-23 13:50:45.276000023,BTC_USDT,-722,117334.1,short
2025-07-23 13:50:45.276000023,BTC_USDT,-70,117334.1,short
2025-07-23 13:50:45.101999998,BTC_USDT,1322,117334.2,long
2025-07-23 13:50:45.006999969,BTC_USDT,3,117334.2,long
2025-07-23 13:50:44.993000031,BTC_USDT,136,117334.2,long
2025-07-23 13:50:44.750000000,BTC_USDT,2556,117334.2,long
2025-07-23 13:50:44.611999989,BTC_USDT,2,117334.2,long
2025-07-23 13:50:44.549999952,BTC_USDT,543,117334.2,long
2025-07-23 13:50:44.421999931,BTC_USDT,-250,117334.1,short
2025-07-23 13:50:44.421999931,BTC_USDT,-10,117334.1,short
2025-07-23 13:50:44.358999968,BTC_USDT,-1774,117337.6,short
2025-07-23 13:50:44.351000071,BTC_USDT,-197,117337.6,short
2025-07-23 13:50:44.345999956,BTC_USDT,-897,117337.6,short
2025-07-23 13:50:44.345999956,BTC_USDT,-1666,117337.6,short
2025-07-23 13:50:44.345999956,BTC_USDT,-97,117337.6,short
2025-07-23 13:50:44.345999956,BTC_USDT,-1004,117337.6,short
2025-07-23 13:50:44.341000080,BTC_USDT,-1093,117337.6,short
2025-07-23 13:50:44.341000080,BTC_USDT,-2534,117337.6,short
2025-07-23 13:50:41.368999958,BTC_USDT,18,117341.5,long
